"country","year","value","climate_model","scenario","variable"
"GHA",2054,29.1480592628386,"hadgem","rcp8.5","temperature"
"GHA",2055,29.8232805286246,"hadgem","rcp8.5","temperature"
"GHA",2056,29.9594019786476,"hadgem","rcp8.5","temperature"
"GHA",2057,30.2412430079184,"hadgem","rcp8.5","temperature"
"GHA",2058,30.1042095481858,"hadgem","rcp8.5","temperature"
"GHA",2059,31.1556693136374,"hadgem","rcp8.5","temperature"
"GHA",2060,30.6028896673797,"hadgem","rcp8.5","temperature"
"GTM",2051,25.2986470474232,"hadgem","rcp8.5","temperature"
"GTM",2052,25.8291154815915,"hadgem","rcp8.5","temperature"
"GTM",2053,25.2779282739376,"hadgem","rcp8.5","temperature"
"GTM",2054,24.8315255793731,"hadgem","rcp8.5","temperature"
"GTM",2055,25.1220735030327,"hadgem","rcp8.5","temperature"
"GTM",2056,25.2815425461513,"hadgem","rcp8.5","temperature"
"GTM",2057,25.957961357162,"hadgem","rcp8.5","temperature"
"GTM",2058,26.2238185480988,"hadgem","rcp8.5","temperature"
"GTM",2059,26.2673955876318,"hadgem","rcp8.5","temperature"
"GTM",2060,25.9131198727869,"hadgem","rcp8.5","temperature"
"KEN",2051,26.0846964709939,"hadgem","rcp8.5","temperature"
"KEN",2052,26.0957162745374,"hadgem","rcp8.5","temperature"
"KEN",2053,26.0307726100378,"hadgem","rcp8.5","temperature"
"KEN",2054,25.6662592069598,"hadgem","rcp8.5","temperature"
"KEN",2055,26.3498169186632,"hadgem","rcp8.5","temperature"
"KEN",2056,26.4827560406126,"hadgem","rcp8.5","temperature"
"KEN",2057,26.71887518074,"hadgem","rcp8.5","temperature"
"KEN",2058,26.246169194842,"hadgem","rcp8.5","temperature"
"KEN",2059,27.3638850992091,"hadgem","rcp8.5","temperature"
"KEN",2060,26.59878925298,"hadgem","rcp8.5","temperature"
"MAR",2051,18.9287330676519,"hadgem","rcp8.5","temperature"
"MAR",2052,21.238386484835,"hadgem","rcp8.5","temperature"
"MAR",2053,20.257255242659,"hadgem","rcp8.5","temperature"
"MAR",2054,20.5790903288111,"hadgem","rcp8.5","temperature"
"MAR",2055,19.7507261687391,"hadgem","rcp8.5","temperature"
"MAR",2056,19.7811666673561,"hadgem","rcp8.5","temperature"
"MAR",2057,20.7168646305107,"hadgem","rcp8.5","temperature"
"MAR",2058,21.3239496812367,"hadgem","rcp8.5","temperature"
"MAR",2059,20.5415745059905,"hadgem","rcp8.5","temperature"
"MAR",2060,20.8400936695998,"hadgem","rcp8.5","temperature"
"MEX",2051,24.5807473405598,"hadgem","rcp8.5","temperature"
"MEX",2052,24.4576968101018,"hadgem","rcp8.5","temperature"
"MEX",2053,24.1093654670082,"hadgem","rcp8.5","temperature"
"MEX",2054,23.8816135494357,"hadgem","rcp8.5","temperature"
"MEX",2055,24.1216914256849,"hadgem","rcp8.5","temperature"
"MEX",2056,24.2619920484995,"hadgem","rcp8.5","temperature"
"MEX",2057,24.4677655789093,"hadgem","rcp8.5","temperature"
"MEX",2058,24.3928220342253,"hadgem","rcp8.5","temperature"
"MEX",2059,25.3845015112971,"hadgem","rcp8.5","temperature"
"MEX",2060,24.9963648033092,"hadgem","rcp8.5","temperature"
"MOZ",2051,27.5505644150974,"hadgem","rcp8.5","temperature"
"MOZ",2052,26.9160251660022,"hadgem","rcp8.5","temperature"
"MOZ",2053,26.7519000248248,"hadgem","rcp8.5","temperature"
"MOZ",2054,26.3023973347924,"hadgem","rcp8.5","temperature"
"MOZ",2055,27.6837114905758,"hadgem","rcp8.5","temperature"
"MOZ",2056,26.9589560151485,"hadgem","rcp8.5","temperature"
"MOZ",2057,27.0672196977677,"hadgem","rcp8.5","temperature"
"MOZ",2058,28.0102419790263,"hadgem","rcp8.5","temperature"
"MOZ",2059,28.8336104485541,"hadgem","rcp8.5","temperature"
"MOZ",2060,29.5030395286355,"hadgem","rcp8.5","temperature"
"NIC",2051,26.8624559253128,"hadgem","rcp8.5","temperature"
"NIC",2052,27.3388936628073,"hadgem","rcp8.5","temperature"
"NIC",2053,26.8507981269406,"hadgem","rcp8.5","temperature"
"NIC",2054,26.4242188893741,"hadgem","rcp8.5","temperature"
"NIC",2055,26.4392108685436,"hadgem","rcp8.5","temperature"
"NIC",2056,26.9268699896083,"hadgem","rcp8.5","temperature"
"NIC",2057,27.8716323596569,"hadgem","rcp8.5","temperature"
"NIC",2058,27.9191546804621,"hadgem","rcp8.5","temperature"
"NIC",2059,28.048226058518,"hadgem","rcp8.5","temperature"
"NIC",2060,27.4449033809422,"hadgem","rcp8.5","temperature"
"PAN",2051,28.2017655455709,"hadgem","rcp8.5","temperature"
"PAN",2052,27.9159064271844,"hadgem","rcp8.5","temperature"
"PAN",2053,27.906946481276,"hadgem","rcp8.5","temperature"
"PAN",2054,27.6558784814065,"hadgem","rcp8.5","temperature"
"PAN",2055,27.8361701456047,"hadgem","rcp8.5","temperature"
"PAN",2056,27.9333073049096,"hadgem","rcp8.5","temperature"
"PAN",2057,28.3801435912415,"hadgem","rcp8.5","temperature"
"PAN",2058,28.5249654475392,"hadgem","rcp8.5","temperature"
"PAN",2059,29.0701596331608,"hadgem","rcp8.5","temperature"
"PAN",2060,28.7495590423576,"hadgem","rcp8.5","temperature"
"PER",2051,17.2318577357701,"hadgem","rcp8.5","temperature"
"PER",2052,17.227188546317,"hadgem","rcp8.5","temperature"
"PER",2053,17.1155770438058,"hadgem","rcp8.5","temperature"
"PER",2054,17.3717503138951,"hadgem","rcp8.5","temperature"
"PER",2055,17.3447814941406,"hadgem","rcp8.5","temperature"
"PER",2056,17.3606419154576,"hadgem","rcp8.5","temperature"
"PER",2057,17.4791765485491,"hadgem","rcp8.5","temperature"
"PER",2058,17.8448338099889,"hadgem","rcp8.5","temperature"
"PER",2059,18.568505859375,"hadgem","rcp8.5","temperature"
"PER",2060,18.1245143345424,"hadgem","rcp8.5","temperature"
"PHL",2051,27.4669210470264,"hadgem","rcp8.5","temperature"
"PHL",2052,28.0005047374632,"hadgem","rcp8.5","temperature"
"PHL",2053,27.6239942750821,"hadgem","rcp8.5","temperature"
"PHL",2054,27.8957394546318,"hadgem","rcp8.5","temperature"
"PHL",2055,28.2116478795193,"hadgem","rcp8.5","temperature"
"PHL",2056,28.0274300213384,"hadgem","rcp8.5","temperature"
"PHL",2057,28.0552351332076,"hadgem","rcp8.5","temperature"
"PHL",2058,28.3476184408719,"hadgem","rcp8.5","temperature"
"PHL",2059,28.7409065615965,"hadgem","rcp8.5","temperature"
"PHL",2060,28.3390386196778,"hadgem","rcp8.5","temperature"
"RWA",2051,23.0651803139156,"hadgem","rcp8.5","temperature"
"RWA",2052,22.3490927143745,"hadgem","rcp8.5","temperature"
"RWA",2053,22.4598186335679,"hadgem","rcp8.5","temperature"
"RWA",2054,22.5718168609155,"hadgem","rcp8.5","temperature"
"RWA",2055,23.2739285939886,"hadgem","rcp8.5","temperature"
"RWA",2056,22.8653163837798,"hadgem","rcp8.5","temperature"
"RWA",2057,23.0509970782313,"hadgem","rcp8.5","temperature"
"RWA",2058,22.9761636483579,"hadgem","rcp8.5","temperature"
"RWA",2059,23.9474903065993,"hadgem","rcp8.5","temperature"
"RWA",2060,22.9840322601953,"hadgem","rcp8.5","temperature"
"SLV",2051,27.4115422595353,"hadgem","rcp8.5","temperature"
"SLV",2052,27.9459100472098,"hadgem","rcp8.5","temperature"
"SLV",2053,27.505118008099,"hadgem","rcp8.5","temperature"
"SLV",2054,26.9743964964235,"hadgem","rcp8.5","temperature"
"SLV",2055,27.236500548555,"hadgem","rcp8.5","temperature"
"SLV",2056,27.3798184195832,"hadgem","rcp8.5","temperature"
"SLV",2057,28.2556271787594,"hadgem","rcp8.5","temperature"
"SLV",2058,28.429049188785,"hadgem","rcp8.5","temperature"
"SLV",2059,28.2460887563958,"hadgem","rcp8.5","temperature"
"SLV",2060,28.0379554104948,"hadgem","rcp8.5","temperature"
"TCD",2051,30.6870773502803,"hadgem","rcp8.5","temperature"
"TCD",2052,30.8072707971351,"hadgem","rcp8.5","temperature"
"TCD",2053,30.6178838855906,"hadgem","rcp8.5","temperature"
"TCD",2054,30.579998770823,"hadgem","rcp8.5","temperature"
"TCD",2055,31.4499914864795,"hadgem","rcp8.5","temperature"
"TCD",2056,32.0312272039285,"hadgem","rcp8.5","temperature"
"TCD",2057,31.8582674674407,"hadgem","rcp8.5","temperature"
"TCD",2058,31.4467790938058,"hadgem","rcp8.5","temperature"
"TCD",2059,32.198613096861,"hadgem","rcp8.5","temperature"
"TCD",2060,31.6060172791213,"hadgem","rcp8.5","temperature"
"THA",2051,32.2344748182026,"hadgem","rcp8.5","temperature"
"THA",2052,31.4656213282049,"hadgem","rcp8.5","temperature"
"THA",2053,31.2131178485019,"hadgem","rcp8.5","temperature"
"THA",2054,31.8332364394605,"hadgem","rcp8.5","temperature"
"THA",2055,32.6313364355348,"hadgem","rcp8.5","temperature"
"THA",2056,32.7048744413433,"hadgem","rcp8.5","temperature"
"THA",2057,32.8320085137022,"hadgem","rcp8.5","temperature"
"THA",2058,32.6727806527721,"hadgem","rcp8.5","temperature"
"THA",2059,34.3307433316213,"hadgem","rcp8.5","temperature"
"THA",2060,32.8178867687404,"hadgem","rcp8.5","temperature"
"BDI",2061,23.7201490970083,"hadgem","rcp8.5","temperature"
"BDI",2062,24.7885232670631,"hadgem","rcp8.5","temperature"
"BDI",2063,24.1585153286343,"hadgem","rcp8.5","temperature"
"BDI",2064,23.8448004844919,"hadgem","rcp8.5","temperature"
"BDI",2065,23.6955808660241,"hadgem","rcp8.5","temperature"
"BDI",2066,24.363463279499,"hadgem","rcp8.5","temperature"
"BDI",2067,24.1086245772419,"hadgem","rcp8.5","temperature"
"BDI",2068,24.8337784540626,"hadgem","rcp8.5","temperature"
"BDI",2069,24.8743823745071,"hadgem","rcp8.5","temperature"
"BDI",2070,24.4454242660036,"hadgem","rcp8.5","temperature"
"BOL",2061,26.7643413354986,"hadgem","rcp8.5","temperature"
"BOL",2062,26.6641561822871,"hadgem","rcp8.5","temperature"
"BOL",2063,26.3109755214203,"hadgem","rcp8.5","temperature"
"BOL",2064,26.2858911898356,"hadgem","rcp8.5","temperature"
"BOL",2065,26.599152934783,"hadgem","rcp8.5","temperature"
"BOL",2066,26.8395432405225,"hadgem","rcp8.5","temperature"
"BOL",2067,27.0289165208629,"hadgem","rcp8.5","temperature"
"BOL",2068,27.113098663702,"hadgem","rcp8.5","temperature"
"BOL",2069,26.6126701570456,"hadgem","rcp8.5","temperature"
"BOL",2070,27.0305034157136,"hadgem","rcp8.5","temperature"
"CAF",2061,29.6862544686228,"hadgem","rcp8.5","temperature"
"CAF",2062,29.6116291008573,"hadgem","rcp8.5","temperature"
"CAF",2063,29.5183044518763,"hadgem","rcp8.5","temperature"
"CAF",2064,29.48250991212,"hadgem","rcp8.5","temperature"
"CAF",2065,29.6556693342967,"hadgem","rcp8.5","temperature"
"CAF",2066,30.0903392318305,"hadgem","rcp8.5","temperature"
"CAF",2067,30.4960385886948,"hadgem","rcp8.5","temperature"
"CAF",2068,30.4168628235041,"hadgem","rcp8.5","temperature"
"CAF",2069,30.2289614435126,"hadgem","rcp8.5","temperature"
"CAF",2070,30.6287665343769,"hadgem","rcp8.5","temperature"
"CHL",2061,18.9113519268263,"hadgem","rcp8.5","temperature"
"CHL",2062,18.0076469616934,"hadgem","rcp8.5","temperature"
"CHL",2063,18.090701326073,"hadgem","rcp8.5","temperature"
"CHL",2064,17.9565171724921,"hadgem","rcp8.5","temperature"
"CHL",2065,18.6945125797838,"hadgem","rcp8.5","temperature"
"CHL",2066,17.9897379092184,"hadgem","rcp8.5","temperature"
"CHL",2067,18.1709272990151,"hadgem","rcp8.5","temperature"
"CHL",2068,18.3710140518917,"hadgem","rcp8.5","temperature"
"CHL",2069,17.9377388282002,"hadgem","rcp8.5","temperature"
"CHL",2070,18.5278556576828,"hadgem","rcp8.5","temperature"
"CHN",2061,24.5107481614716,"hadgem","rcp8.5","temperature"
"CHN",2062,24.4314227768168,"hadgem","rcp8.5","temperature"
"CHN",2063,24.0179601753129,"hadgem","rcp8.5","temperature"
"CHN",2064,24.9180366738323,"hadgem","rcp8.5","temperature"
"CHN",2065,25.1292983561008,"hadgem","rcp8.5","temperature"
"CHN",2066,25.0011165684782,"hadgem","rcp8.5","temperature"
"CHN",2067,25.3971248778148,"hadgem","rcp8.5","temperature"
"CHN",2068,25.0199211158323,"hadgem","rcp8.5","temperature"
"CHN",2069,26.3287516613779,"hadgem","rcp8.5","temperature"
"CHN",2070,25.3883088884453,"hadgem","rcp8.5","temperature"
"CMR",2061,26.3290087420346,"hadgem","rcp8.5","temperature"
"CMR",2062,26.3624593361041,"hadgem","rcp8.5","temperature"
"CMR",2063,26.2917158583183,"hadgem","rcp8.5","temperature"
"CMR",2064,26.4208359231145,"hadgem","rcp8.5","temperature"
"CMR",2065,26.5348388191227,"hadgem","rcp8.5","temperature"
"CMR",2066,27.0850128855989,"hadgem","rcp8.5","temperature"
"CMR",2067,26.8074304568585,"hadgem","rcp8.5","temperature"
"CMR",2068,26.8007332411791,"hadgem","rcp8.5","temperature"
"CMR",2069,27.1972614461349,"hadgem","rcp8.5","temperature"
"CMR",2070,26.8871281867762,"hadgem","rcp8.5","temperature"
"COL",2061,27.5594766820313,"hadgem","rcp8.5","temperature"
"COL",2062,27.2227981977964,"hadgem","rcp8.5","temperature"
"COL",2063,27.1374522253843,"hadgem","rcp8.5","temperature"
"COL",2064,27.1140673243896,"hadgem","rcp8.5","temperature"
"COL",2065,27.5085093625652,"hadgem","rcp8.5","temperature"
"COL",2066,27.2954337821207,"hadgem","rcp8.5","temperature"
"COL",2067,27.456867194252,"hadgem","rcp8.5","temperature"
"COL",2068,27.8591542502026,"hadgem","rcp8.5","temperature"
"COL",2069,27.7933668057774,"hadgem","rcp8.5","temperature"
"COL",2070,27.6620765284316,"hadgem","rcp8.5","temperature"
"CRI",2061,30.298193205949,"hadgem","rcp8.5","temperature"
"CRI",2062,28.94461554251,"hadgem","rcp8.5","temperature"
"CRI",2063,29.3210513420825,"hadgem","rcp8.5","temperature"
"CRI",2064,29.0806824124056,"hadgem","rcp8.5","temperature"
"CRI",2065,29.2904005769958,"hadgem","rcp8.5","temperature"
"CRI",2066,29.5473240639391,"hadgem","rcp8.5","temperature"
"CRI",2067,30.5724445263754,"hadgem","rcp8.5","temperature"
"CRI",2068,30.0885592340142,"hadgem","rcp8.5","temperature"
"CRI",2069,29.6769197393381,"hadgem","rcp8.5","temperature"
"CRI",2070,30.6796499557988,"hadgem","rcp8.5","temperature"
"DOM",2061,27.7471118156798,"hadgem","rcp8.5","temperature"
"DOM",2062,28.2964853599668,"hadgem","rcp8.5","temperature"
"DOM",2063,27.999700054992,"hadgem","rcp8.5","temperature"
"DOM",2064,27.8470221819356,"hadgem","rcp8.5","temperature"
"DOM",2065,28.2262571698986,"hadgem","rcp8.5","temperature"
"DOM",2066,27.9865278487094,"hadgem","rcp8.5","temperature"
"DOM",2067,27.9295524951071,"hadgem","rcp8.5","temperature"
"DOM",2068,28.1359857444652,"hadgem","rcp8.5","temperature"
"DOM",2069,29.0878048068844,"hadgem","rcp8.5","temperature"
"DOM",2070,28.7506670838222,"hadgem","rcp8.5","temperature"
"EGY",2061,31.5469647554889,"hadgem","rcp8.5","temperature"
"EGY",2062,31.5589976772793,"hadgem","rcp8.5","temperature"
"EGY",2063,31.6986774291244,"hadgem","rcp8.5","temperature"
"EGY",2064,31.83657655871,"hadgem","rcp8.5","temperature"
"EGY",2065,31.1903699576077,"hadgem","rcp8.5","temperature"
"EGY",2066,30.9379315213982,"hadgem","rcp8.5","temperature"
"EGY",2067,32.1878639049448,"hadgem","rcp8.5","temperature"
"EGY",2068,31.8235135799387,"hadgem","rcp8.5","temperature"
"EGY",2069,31.2779057389098,"hadgem","rcp8.5","temperature"
"EGY",2070,32.5025195779984,"hadgem","rcp8.5","temperature"
"GHA",2061,29.9735573238171,"hadgem","rcp8.5","temperature"
"GHA",2062,30.1672776075161,"hadgem","rcp8.5","temperature"
"GHA",2063,30.3447163161391,"hadgem","rcp8.5","temperature"
"GHA",2064,30.2256813091487,"hadgem","rcp8.5","temperature"
"GHA",2065,30.1493755316683,"hadgem","rcp8.5","temperature"
"GHA",2066,30.9226483603588,"hadgem","rcp8.5","temperature"
"GHA",2067,30.4872625136423,"hadgem","rcp8.5","temperature"
"GHA",2068,30.4718601467014,"hadgem","rcp8.5","temperature"
"GHA",2069,31.1849320226026,"hadgem","rcp8.5","temperature"
"GHA",2070,30.7216125747349,"hadgem","rcp8.5","temperature"
"GTM",2061,26.5003508223415,"hadgem","rcp8.5","temperature"
"GTM",2062,25.360652668231,"hadgem","rcp8.5","temperature"
"GTM",2063,25.9143756892402,"hadgem","rcp8.5","temperature"
"GTM",2064,25.0682554094043,"hadgem","rcp8.5","temperature"
"GTM",2065,25.9984117869515,"hadgem","rcp8.5","temperature"
"GTM",2066,25.9930007619701,"hadgem","rcp8.5","temperature"
"GTM",2067,26.2381020566048,"hadgem","rcp8.5","temperature"
"GTM",2068,26.0298994087071,"hadgem","rcp8.5","temperature"
"GTM",2069,26.0533763346544,"hadgem","rcp8.5","temperature"
"GTM",2070,27.5647420589694,"hadgem","rcp8.5","temperature"
"KEN",2061,26.6625563742766,"hadgem","rcp8.5","temperature"
"KEN",2062,26.7968413267674,"hadgem","rcp8.5","temperature"
"KEN",2063,26.6197628299798,"hadgem","rcp8.5","temperature"
"KEN",2064,26.5868400495822,"hadgem","rcp8.5","temperature"
"KEN",2065,26.7799204438998,"hadgem","rcp8.5","temperature"
"KEN",2066,26.9306122851679,"hadgem","rcp8.5","temperature"
"KEN",2067,26.9176664226662,"hadgem","rcp8.5","temperature"
"KEN",2068,27.6183034534172,"hadgem","rcp8.5","temperature"
"KEN",2069,27.3637869197961,"hadgem","rcp8.5","temperature"
"KEN",2070,27.319392762987,"hadgem","rcp8.5","temperature"
"MAR",2061,21.7363650323435,"hadgem","rcp8.5","temperature"
"MAR",2062,21.3222427138196,"hadgem","rcp8.5","temperature"
"MAR",2063,19.644146627749,"hadgem","rcp8.5","temperature"
"MAR",2064,21.2623599579342,"hadgem","rcp8.5","temperature"
"MAR",2065,19.9694256715374,"hadgem","rcp8.5","temperature"
"MAR",2066,20.2786657984071,"hadgem","rcp8.5","temperature"
"MAR",2067,21.6672214903702,"hadgem","rcp8.5","temperature"
"MAR",2068,20.8394819338392,"hadgem","rcp8.5","temperature"
"MAR",2069,20.5753522686978,"hadgem","rcp8.5","temperature"
"MAR",2070,21.3655848873192,"hadgem","rcp8.5","temperature"
"MEX",2061,25.0210870720608,"hadgem","rcp8.5","temperature"
"MEX",2062,24.7469953065496,"hadgem","rcp8.5","temperature"
"MEX",2063,24.7345513143641,"hadgem","rcp8.5","temperature"
"MEX",2064,24.5127524561353,"hadgem","rcp8.5","temperature"
"MEX",2065,25.1044727581436,"hadgem","rcp8.5","temperature"
"MEX",2066,24.8397286271365,"hadgem","rcp8.5","temperature"
"MEX",2067,24.860197027913,"hadgem","rcp8.5","temperature"
"MEX",2068,25.0610533082302,"hadgem","rcp8.5","temperature"
"MEX",2069,25.1702303762387,"hadgem","rcp8.5","temperature"
"MEX",2070,25.8003122576917,"hadgem","rcp8.5","temperature"
"MOZ",2061,27.3761924174093,"hadgem","rcp8.5","temperature"
"MOZ",2062,28.6281206991187,"hadgem","rcp8.5","temperature"
"MOZ",2063,27.9770030426285,"hadgem","rcp8.5","temperature"
"MOZ",2064,28.0610244251969,"hadgem","rcp8.5","temperature"
"MOZ",2065,27.6520872098416,"hadgem","rcp8.5","temperature"
"MOZ",2066,28.58841481696,"hadgem","rcp8.5","temperature"
"MOZ",2067,28.9021355056884,"hadgem","rcp8.5","temperature"
"MOZ",2068,28.4654820877586,"hadgem","rcp8.5","temperature"
"MOZ",2069,29.4488125707076,"hadgem","rcp8.5","temperature"
"MOZ",2070,27.7197024864426,"hadgem","rcp8.5","temperature"
"NIC",2061,28.1123158016376,"hadgem","rcp8.5","temperature"
"NIC",2062,26.4513405867215,"hadgem","rcp8.5","temperature"
"NIC",2063,27.0651087438305,"hadgem","rcp8.5","temperature"
"NIC",2064,26.4432671429433,"hadgem","rcp8.5","temperature"
"NIC",2065,26.871935066567,"hadgem","rcp8.5","temperature"
"NIC",2066,27.6433198768568,"hadgem","rcp8.5","temperature"
"NIC",2067,28.6085280113456,"hadgem","rcp8.5","temperature"
"NIC",2068,27.535793057507,"hadgem","rcp8.5","temperature"
"NIC",2069,27.3937233799499,"hadgem","rcp8.5","temperature"
"NIC",2070,28.887060495094,"hadgem","rcp8.5","temperature"
"PAN",2061,29.5065284842309,"hadgem","rcp8.5","temperature"
"PAN",2062,28.3137680635924,"hadgem","rcp8.5","temperature"
"PAN",2063,28.5256229655531,"hadgem","rcp8.5","temperature"
"PAN",2064,28.2860452302087,"hadgem","rcp8.5","temperature"
"PAN",2065,28.5730605089942,"hadgem","rcp8.5","temperature"
"PAN",2066,28.4066009181284,"hadgem","rcp8.5","temperature"
"PAN",2067,29.2569883279581,"hadgem","rcp8.5","temperature"
"PAN",2068,29.2681765811877,"hadgem","rcp8.5","temperature"
"PAN",2069,28.8257397162802,"hadgem","rcp8.5","temperature"
"PAN",2070,29.651791037161,"hadgem","rcp8.5","temperature"
"PER",2061,17.9623482840403,"hadgem","rcp8.5","temperature"
"PER",2062,18.5802376883371,"hadgem","rcp8.5","temperature"
"PER",2063,17.9318089076451,"hadgem","rcp8.5","temperature"
"PER",2064,17.8890232631139,"hadgem","rcp8.5","temperature"
"PER",2065,18.1261928013393,"hadgem","rcp8.5","temperature"
"PER",2066,18.4749171665737,"hadgem","rcp8.5","temperature"
"PER",2067,18.1905979701451,"hadgem","rcp8.5","temperature"
"PER",2068,18.7419416155134,"hadgem","rcp8.5","temperature"
"PER",2069,18.4096008300781,"hadgem","rcp8.5","temperature"
"PER",2070,18.5536830357143,"hadgem","rcp8.5","temperature"
"PHL",2061,28.5644876319416,"hadgem","rcp8.5","temperature"
"PHL",2062,28.7408148969004,"hadgem","rcp8.5","temperature"
"PHL",2063,28.455199160915,"hadgem","rcp8.5","temperature"
"PHL",2064,28.3854080186731,"hadgem","rcp8.5","temperature"
"PHL",2065,28.1117668042994,"hadgem","rcp8.5","temperature"
"PHL",2066,28.6651853637659,"hadgem","rcp8.5","temperature"
"PHL",2067,27.929440751723,"hadgem","rcp8.5","temperature"
"PHL",2068,29.0747436024336,"hadgem","rcp8.5","temperature"
"PHL",2069,29.0692045338447,"hadgem","rcp8.5","temperature"
"PHL",2070,28.5876813360612,"hadgem","rcp8.5","temperature"
"RWA",2061,23.1054166507155,"hadgem","rcp8.5","temperature"
"RWA",2062,23.9491950021681,"hadgem","rcp8.5","temperature"
"RWA",2063,23.3319383510142,"hadgem","rcp8.5","temperature"
"RWA",2064,23.346414031632,"hadgem","rcp8.5","temperature"
"RWA",2065,23.209566007612,"hadgem","rcp8.5","temperature"
"RWA",2066,23.6789553953762,"hadgem","rcp8.5","temperature"
"RWA",2067,23.5815640672646,"hadgem","rcp8.5","temperature"
"RWA",2068,23.9982367968742,"hadgem","rcp8.5","temperature"
"RWA",2069,23.9450293662333,"hadgem","rcp8.5","temperature"
"RWA",2070,23.7248647018161,"hadgem","rcp8.5","temperature"
"SLV",2061,28.6738684041062,"hadgem","rcp8.5","temperature"
"SLV",2062,27.3909861201985,"hadgem","rcp8.5","temperature"
"SLV",2063,28.0948453917979,"hadgem","rcp8.5","temperature"
"SLV",2064,27.4588929422945,"hadgem","rcp8.5","temperature"
"SLV",2065,28.1300000020699,"hadgem","rcp8.5","temperature"
"SLV",2066,28.6406107400496,"hadgem","rcp8.5","temperature"
"SLV",2067,28.7221676658677,"hadgem","rcp8.5","temperature"
"SLV",2068,28.2097750269157,"hadgem","rcp8.5","temperature"
"SLV",2069,28.3148360520086,"hadgem","rcp8.5","temperature"
"SLV",2070,29.4579109005451,"hadgem","rcp8.5","temperature"
"TCD",2061,32.071195935786,"hadgem","rcp8.5","temperature"
"TCD",2062,31.4102200830724,"hadgem","rcp8.5","temperature"
"TCD",2063,31.0573387332877,"hadgem","rcp8.5","temperature"
"TCD",2064,31.352535540724,"hadgem","rcp8.5","temperature"
"TCD",2065,31.6531035905109,"hadgem","rcp8.5","temperature"
"TCD",2066,32.1171852582554,"hadgem","rcp8.5","temperature"
"TCD",2067,32.4928066364874,"hadgem","rcp8.5","temperature"
"TCD",2068,32.2261220559029,"hadgem","rcp8.5","temperature"
"TCD",2069,32.5684156683056,"hadgem","rcp8.5","temperature"
"TCD",2070,32.2016680139047,"hadgem","rcp8.5","temperature"
"THA",2061,34.0240786535555,"hadgem","rcp8.5","temperature"
"THA",2062,33.0891106987729,"hadgem","rcp8.5","temperature"
"THA",2063,32.4073096564363,"hadgem","rcp8.5","temperature"
"THA",2064,32.812804855088,"hadgem","rcp8.5","temperature"
"THA",2065,32.3852109192513,"hadgem","rcp8.5","temperature"
"THA",2066,33.7928885382927,"hadgem","rcp8.5","temperature"
"THA",2067,34.0166471199691,"hadgem","rcp8.5","temperature"
"THA",2068,33.3051346024668,"hadgem","rcp8.5","temperature"
"THA",2069,33.948328980284,"hadgem","rcp8.5","temperature"
"THA",2070,33.4250312159782,"hadgem","rcp8.5","temperature"
"BDI",2071,24.514788929902,"hadgem","rcp8.5","temperature"
"BDI",2072,25.1196442292843,"hadgem","rcp8.5","temperature"
"BDI",2073,24.8356726376406,"hadgem","rcp8.5","temperature"
"BDI",2074,25.1489046683934,"hadgem","rcp8.5","temperature"
"BDI",2075,24.7270743631487,"hadgem","rcp8.5","temperature"
"BDI",2076,24.9602208779189,"hadgem","rcp8.5","temperature"
"BDI",2077,24.6305396686222,"hadgem","rcp8.5","temperature"
"BDI",2078,24.9275392182516,"hadgem","rcp8.5","temperature"
"BDI",2079,25.556575345372,"hadgem","rcp8.5","temperature"
"BDI",2080,25.4426039217018,"hadgem","rcp8.5","temperature"
"BOL",2071,27.6096010284077,"hadgem","rcp8.5","temperature"
"BOL",2072,26.5830480738121,"hadgem","rcp8.5","temperature"
"BOL",2073,27.4836403071703,"hadgem","rcp8.5","temperature"
"BOL",2074,27.9879160958331,"hadgem","rcp8.5","temperature"
"BOL",2075,27.1428301507383,"hadgem","rcp8.5","temperature"
"BOL",2076,26.9627511854694,"hadgem","rcp8.5","temperature"
"BOL",2077,27.5709725841658,"hadgem","rcp8.5","temperature"
"BOL",2078,27.9761374438662,"hadgem","rcp8.5","temperature"
"BOL",2079,27.5802850957821,"hadgem","rcp8.5","temperature"
"BOL",2080,29.2681710182322,"hadgem","rcp8.5","temperature"
"CAF",2071,30.2311217476372,"hadgem","rcp8.5","temperature"
"CAF",2072,30.5554722297763,"hadgem","rcp8.5","temperature"
"CAF",2073,30.8124374194321,"hadgem","rcp8.5","temperature"
"CAF",2074,30.8517914038903,"hadgem","rcp8.5","temperature"
"CAF",2075,30.7244670171244,"hadgem","rcp8.5","temperature"
"CAF",2076,30.9039220493873,"hadgem","rcp8.5","temperature"
"CAF",2077,30.9855499841796,"hadgem","rcp8.5","temperature"
"CAF",2078,31.1914159095405,"hadgem","rcp8.5","temperature"
"CAF",2079,30.7338587625363,"hadgem","rcp8.5","temperature"
"CAF",2080,31.3287690828762,"hadgem","rcp8.5","temperature"
"CHL",2071,18.4073358738344,"hadgem","rcp8.5","temperature"
"CHL",2072,18.6836938043101,"hadgem","rcp8.5","temperature"
"CHL",2073,18.9520319619711,"hadgem","rcp8.5","temperature"
"CHL",2074,18.575957115593,"hadgem","rcp8.5","temperature"
"CHL",2075,18.9531968356468,"hadgem","rcp8.5","temperature"
"CHL",2076,18.5200281238926,"hadgem","rcp8.5","temperature"
